time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
318000,SAT_64928,STARLINK-34248,SAT,-1887357.81,5536761.32,3562832.1,476.87,-1,10.0.3.158,64928,623.59,6849.205646672215
318000,SAT_53996,STARLINK-5131,SAT,-1826883.94,5911452.3,3085886.4,540.29,-1,10.0.3.191,53996,659.3,6914.149846446067
318000,SAT_59943,STARLINK-31973,SAT,-1618840.28,5917273.97,3063799.33,483.38,-1,10.0.3.18,59943,666.42,6857.232781720225
318000,SAT_57671,STARLINK-30296,SAT,-1240142.94,6042845.08,2977785.49,475.82,-1,10.0.3.41,57671,684.52,6849.900553801244
319000,SAT_62474,STARLINK-11502 [DTC],SAT,-1727394.08,5590376.12,3323847.17,356.45,-1,10.0.3.254,62474,412.07,6729.350301492879
319000,SAT_58748,STARLINK-31165,SAT,-1498048.29,5852553.42,3277907.33,499.97,-1,10.0.3.98,58748,511.12,6873.223892555324
319000,SAT_60445,STARLINK-32228,SAT,-1783085.22,5684500.32,3379186.61,476.31,-1,10.0.3.10,60445,542.79,6849.221775871026
319000,SAT_57931,STARLINK-30488,SAT,-1650566.13,5676263.53,3621090.26,560.01,-1,10.0.3.46,57931,582.48,6932.289007433123
319000,SAT_60935,STARLINK-11253 [DTC],SAT,-1214518.35,5838055.13,3128541.75,360.42,-1,10.0.3.245,60935,592.71,6733.922779843789
319000,SAT_64911,STARLINK-34718,SAT,-1526557.34,5886035.74,3152982.13,476.02,-1,10.0.3.141,64911,612.21,6849.60512416333
319000,SAT_64928,STARLINK-34248,SAT,-1891109.58,5532484.66,3567467.5,476.88,-1,10.0.3.158,64928,623.59,6849.197494616384
319000,SAT_53996,STARLINK-5131,SAT,-1832053.4,5912496.28,3080835.96,540.28,-1,10.0.3.191,53996,659.3,6914.1580929202455
319000,SAT_59943,STARLINK-31973,SAT,-1623902.86,5913845.29,3067726.1,483.39,-1,10.0.3.18,59943,666.42,6857.227576607953
319000,SAT_57671,STARLINK-30296,SAT,-1245177.09,6044343.59,2972658.37,475.81,-1,10.0.3.41,57671,684.52,6849.908992400265
320000,SAT_62474,STARLINK-11502 [DTC],SAT,-1733781.23,5590555.7,3320226.85,356.44,-1,10.0.3.254,62474,412.07,6729.354851972344
320000,SAT_58748,STARLINK-31165,SAT,-1504262.49,5853044.42,3274193.48,499.96,-1,10.0.3.98,58748,511.12,6873.229049419832
320000,SAT_60445,STARLINK-32228,SAT,-1788507.37,5685662.52,3374378.88,476.3,-1,10.0.3.10,60445,542.79,6849.229863982309
320000,SAT_57931,STARLINK-30488,SAT,-1655828.56,5672603.55,3624412.57,560.01,-1,10.0.3.46,57931,582.48,6932.284308448283
320000,SAT_60935,STARLINK-11253 [DTC],SAT,-1218656.46,5834494.93,3133552.27,360.43,-1,10.0.3.245,60935,592.71,6733.914499347136
320000,SAT_64911,STARLINK-34718,SAT,-1530463.51,5882334.83,3157973.43,476.02,-1,10.0.3.141,64911,612.21,6849.5969072828375
320000,SAT_64928,STARLINK-34248,SAT,-1894859.64,5528201.71,3572098.46,476.89,-1,10.0.3.158,64928,623.59,6849.189339599412
320000,SAT_53996,STARLINK-5131,SAT,-1837220.5,5913533.91,3075781.78,540.28,-1,10.0.3.191,53996,659.3,6914.166329248965
320000,SAT_59943,STARLINK-31973,SAT,-1628963.94,5910410.07,3071649.07,483.39,-1,10.0.3.18,59943,666.42,6857.222376633967
320000,SAT_57671,STARLINK-30296,SAT,-1250209.49,6045835.37,2967527.55,475.81,-1,10.0.3.41,57671,684.52,6849.917433811746
321000,SAT_62474,STARLINK-11502 [DTC],SAT,-1740166.1,5590728.93,3316602.18,356.44,-1,10.0.3.254,62474,412.07,6729.359408198444
321000,SAT_58748,STARLINK-31165,SAT,-1510474.77,5853529.17,3270475.6,499.96,-1,10.0.3.98,58748,511.12,6873.234204146022
321000,SAT_60445,STARLINK-32228,SAT,-1793927.15,5686818.48,3369566.95,476.29,-1,10.0.3.10,60445,542.79,6849.237948451561
321000,SAT_57931,STARLINK-30488,SAT,-1661089.56,5668937.59,3627730.54,560.02,-1,10.0.3.46,57931,582.48,6932.279624806309
321000,SAT_60935,STARLINK-11253 [DTC],SAT,-1222793.5,5830927.74,3138558.68,360.43,-1,10.0.3.245,60935,592.71,6733.906209663683
321000,SAT_64911,STARLINK-34718,SAT,-1534368.33,5878627.23,3162960.8,476.03,-1,10.0.3.141,64911,612.21,6849.588695954021
321000,SAT_64928,STARLINK-34248,SAT,-1898607.98,5523912.49,3576724.98,476.9,-1,10.0.3.158,64928,623.59,6849.18119496438
321000,SAT_53996,STARLINK-5131,SAT,-1842385.25,5914565.2,3070723.89,540.27,-1,10.0.3.191,53996,659.3,6914.174580026551
321000,SAT_59943,STARLINK-31973,SAT,-1634023.51,5906968.31,3075568.23,483.4,-1,10.0.3.18,59943,666.42,6857.217174915952
321000,SAT_57671,STARLINK-30296,SAT,-1255240.13,6047320.42,2962393.04,475.8,-1,10.0.3.41,57671,684.52,6849.9258805881855
322000,SAT_62474,STARLINK-11502 [DTC],SAT,-1746548.68,5590895.8,3312973.16,356.43,-1,10.0.3.254,62474,412.07,6729.363959316494
322000,SAT_58748,STARLINK-31165,SAT,-1516685.14,5854007.67,3266753.7,499.95,-1,10.0.3.98,58748,511.12,6873.239363704667
322000,SAT_60445,STARLINK-32228,SAT,-1799344.53,5687968.21,3364750.83,476.29,-1,10.0.3.10,60445,542.79,6849.246034681279
322000,SAT_57931,STARLINK-30488,SAT,-1666349.11,5665265.65,3631044.16,560.02,-1,10.0.3.46,57931,582.48,6932.274946461502
322000,SAT_60935,STARLINK-11253 [DTC],SAT,-1226929.47,5827353.58,3143560.98,360.44,-1,10.0.3.245,60935,592.71,6733.897928070476
322000,SAT_64911,STARLINK-34718,SAT,-1538271.79,5874912.93,3167944.23,476.03,-1,10.0.3.141,64911,612.21,6849.580474699255
322000,SAT_64928,STARLINK-34248,SAT,-1902354.61,5519616.99,3581347.05,476.9,-1,10.0.3.158,64928,623.59,6849.173050159312
322000,SAT_53996,STARLINK-5131,SAT,-1847547.64,5915590.14,3065662.29,540.27,-1,10.0.3.191,53996,659.3,6914.182834063822
322000,SAT_59943,STARLINK-31973,SAT,-1639081.58,5903520.01,3079483.57,483.4,-1,10.0.3.18,59943,666.42,6857.2119693258455
322000,SAT_57671,STARLINK-30296,SAT,-1260269.0,6048798.73,2957254.84,475.8,-1,10.0.3.41,57671,684.52,6849.934322102224
323000,SAT_62474,STARLINK-11502 [DTC],SAT,-1752928.95,5591056.33,3309339.8,356.42,-1,10.0.3.254,62474,412.07,6729.368521699878
323000,SAT_58748,STARLINK-31165,SAT,-1522893.58,5854479.92,3263027.77,499.94,-1,10.0.3.98,58748,511.12,6873.244518964795
323000,SAT_60445,STARLINK-32228,SAT,-1804759.54,5689111.71,3359930.52,476.28,-1,10.0.3.10,60445,542.79,6849.254130582951
323000,SAT_57931,STARLINK-30488,SAT,-1671607.21,5661587.73,3634353.42,560.03,-1,10.0.3.46,57931,582.48,6932.270268135558
323000,SAT_60935,STARLINK-11253 [DTC],SAT,-1231064.37,5823772.44,3148559.17,360.44,-1,10.0.3.245,60935,592.71,6733.889645886554
323000,SAT_64911,STARLINK-34718,SAT,-1542173.9,5871191.96,3172923.73,476.04,-1,10.0.3.141,64911,612.21,6849.572276091914
323000,SAT_64928,STARLINK-34248,SAT,-1906099.51,5515315.23,3585964.67,476.91,-1,10.0.3.158,64928,623.59,6849.164915723698
323000,SAT_53996,STARLINK-5131,SAT,-1852707.66,5916608.73,3060596.97,540.26,-1,10.0.3.191,53996,659.3,6914.191084292369
323000,SAT_59943,STARLINK-31973,SAT,-1644138.14,5900065.19,3083395.1,483.41,-1,10.0.3.18,59943,666.42,6857.206779174478
323000,SAT_57671,STARLINK-30296,SAT,-1265296.1,6050270.31,2952112.96,475.79,-1,10.0.3.41,57671,684.52,6849.942771537779
324000,SAT_62474,STARLINK-11502 [DTC],SAT,-1759306.93,5591210.51,3305702.1,356.41,-1,10.0.3.254,62474,412.07,6729.373092274264
324000,SAT_58748,STARLINK-31165,SAT,-1529100.09,5854945.93,3259297.83,499.94,-1,10.0.3.98,58748,511.12,6873.249687964513
324000,SAT_60445,STARLINK-32228,SAT,-1810172.14,5690248.97,3355106.04,476.27,-1,10.0.3.10,60445,542.79,6849.262227179122
324000,SAT_57931,STARLINK-30488,SAT,-1676863.86,5657903.84,3637658.32,560.04,-1,10.0.3.46,57931,582.48,6932.265597964785
324000,SAT_60935,STARLINK-11253 [DTC],SAT,-1235198.2,5820184.34,3153553.24,360.45,-1,10.0.3.245,60935,592.71,6733.88137572819
324000,SAT_64911,STARLINK-34718,SAT,-1546074.65,5867464.29,3177899.28,476.05,-1,10.0.3.141,64911,612.21,6849.564062889137
324000,SAT_64928,STARLINK-34248,SAT,-1909842.69,5511007.2,3590577.83,476.92,-1,10.0.3.158,64928,623.59,6849.1567811144305
324000,SAT_53996,STARLINK-5131,SAT,-1857865.3,5917620.97,3055527.96,540.25,-1,10.0.3.191,53996,659.3,6914.1993413460095
324000,SAT_59943,STARLINK-31973,SAT,-1649193.17,5896603.84,3087302.81,483.42,-1,10.0.3.18,59943,666.42,6857.20158654471
324000,SAT_57671,STARLINK-30296,SAT,-1270321.43,6051735.15,2946967.42,475.79,-1,10.0.3.41,57671,684.52,6849.9512287171965
325000,SAT_62474,STARLINK-11502 [DTC],SAT,-1765682.59,5591358.33,3302060.06,356.41,-1,10.0.3.254,62474,412.07,6729.377654949728
325000,SAT_58748,STARLINK-31165,SAT,-1535304.67,5855405.68,3255563.88,499.93,-1,10.0.3.98,58748,511.12,6873.25485369637
325000,SAT_60445,STARLINK-32228,SAT,-1815582.35,5691379.99,3350277.38,476.27,-1,10.0.3.10,60445,542.79,6849.270324869912
325000,SAT_57931,STARLINK-30488,SAT,-1682119.05,5654213.97,3640958.86,560.04,-1,10.0.3.46,57931,582.48,6932.260925349576
325000,SAT_60935,STARLINK-11253 [DTC],SAT,-1239330.94,5816589.28,3158543.18,360.46,-1,10.0.3.245,60935,592.71,6733.873109212611
325000,SAT_64911,STARLINK-34718,SAT,-1549974.03,5863729.96,3182870.88,476.05,-1,10.0.3.141,64911,612.21,6849.555867078391
325000,SAT_64928,STARLINK-34248,SAT,-1913584.14,5506692.91,3595186.53,476.92,-1,10.0.3.158,64928,623.59,6849.148651576869
325000,SAT_53996,STARLINK-5131,SAT,-1863020.57,5918626.86,3050455.25,540.25,-1,10.0.3.191,53996,659.3,6914.2076035080945
325000,SAT_59943,STARLINK-31973,SAT,-1654246.68,5893135.98,3091206.69,483.42,-1,10.0.3.18,59943,666.42,6857.196406503341
325000,SAT_57671,STARLINK-30296,SAT,-1275344.97,6053193.24,2941818.2,475.78,-1,10.0.3.41,57671,684.52,6849.959672519047
326000,SAT_62474,STARLINK-11502 [DTC],SAT,-1772055.93,5591499.8,3298413.69,356.4,-1,10.0.3.254,62474,412.07,6729.38222297022
326000,SAT_58748,STARLINK-31165,SAT,-1541507.31,5855859.18,3251825.92,499.93,-1,10.0.3.98,58748,511.12,6873.260022489877
326000,SAT_60445,STARLINK-32228,SAT,-1820990.14,5692504.78,3345444.56,476.26,-1,10.0.3.10,60445,542.79,6849.278433844959
326000,SAT_57931,STARLINK-30488,SAT,-1687372.78,5650518.14,3644255.03,560.05,-1,10.0.3.46,57931,582.48,6932.2562613361515
326000,SAT_60935,STARLINK-11253 [DTC],SAT,-1243462.6,5812987.25,3163528.98,360.46,-1,10.0.3.245,60935,592.71,6733.864834815232
326000,SAT_64911,STARLINK-34718,SAT,-1553872.04,5859988.95,3187838.51,476.06,-1,10.0.3.141,64911,612.21,6849.547662193094
326000,SAT_64928,STARLINK-34248,SAT,-1917323.86,5502372.37,3599790.75,476.93,-1,10.0.3.158,64928,623.59,6849.14052462426
326000,SAT_53996,STARLINK-5131,SAT,-1868173.45,5919626.39,3045378.85,540.24,-1,10.0.3.191,53996,659.3,6914.21586128873
326000,SAT_59943,STARLINK-31973,SAT,-1659298.66,5889661.59,3095106.74,483.43,-1,10.0.3.18,59943,666.42,6857.191219427423
326000,SAT_57671,STARLINK-30296,SAT,-1280366.72,6054644.6,2936665.33,475.78,-1,10.0.3.41,57671,684.52,6849.968133532938
327000,SAT_62474,STARLINK-11502 [DTC],SAT,-1778426.94,5591634.92,3294762.99,356.39,-1,10.0.3.254,62474,412.07,6729.38679373945
327000,SAT_58748,STARLINK-31165,SAT,-1547707.99,5856306.43,3248083.96,499.92,-1,10.0.3.98,58748,511.12,6873.265194620273
327000,SAT_60445,STARLINK-32228,SAT,-1826395.53,5693623.32,3340607.58,476.25,-1,10.0.3.10,60445,542.79,6849.286542816359
327000,SAT_57931,STARLINK-30488,SAT,-1692625.03,5646816.35,3647546.84,560.05,-1,10.0.3.46,57931,582.48,6932.251606282321
327000,SAT_60935,STARLINK-11253 [DTC],SAT,-1247593.16,5809378.28,3168510.64,360.47,-1,10.0.3.245,60935,592.71,6733.856574713167
327000,SAT_64911,STARLINK-34718,SAT,-1557768.68,5856241.27,3192802.19,476.07,-1,10.0.3.141,64911,612.21,6849.539466074267
327000,SAT_64928,STARLINK-34248,SAT,-1921061.84,5498045.59,3604390.5,476.94,-1,10.0.3.158,64928,623.59,6849.132410700853
327000,SAT_53996,STARLINK-5131,SAT,-1873323.95,5920619.57,3040298.77,540.24,-1,10.0.3.191,53996,659.3,6914.224130383257
327000,SAT_59943,STARLINK-31973,SAT,-1664349.1,5886180.69,3099002.95,483.43,-1,10.0.3.18,59943,666.42,6857.186035547556
327000,SAT_57671,STARLINK-30296,SAT,-1285386.68,6056089.21,2931508.81,475.77,-1,10.0.3.41,57671,684.52,6849.976594099243
328000,SAT_62474,STARLINK-11502 [DTC],SAT,-1784795.62,5591763.69,3291107.97,356.39,-1,10.0.3.254,62474,412.07,6729.391372194898
328000,SAT_58748,STARLINK-31165,SAT,-1553906.72,5856747.43,3244338.0,499.91,-1,10.0.3.98,58748,511.12,6873.270372356726
328000,SAT_60445,STARLINK-32228,SAT,-1831798.5,5694735.62,3335766.44,476.25,-1,10.0.3.10,60445,542.79,6849.294654818795
328000,SAT_57931,STARLINK-30488,SAT,-1697875.82,5643108.61,3650834.27,560.06,-1,10.0.3.46,57931,582.48,6932.246962666813
328000,SAT_60935,STARLINK-11253 [DTC],SAT,-1251722.63,5805762.35,3173488.16,360.48,-1,10.0.3.245,60935,592.71,6733.848313467703
328000,SAT_64911,STARLINK-34718,SAT,-1561663.94,5852486.93,3197761.89,476.07,-1,10.0.3.141,64911,612.21,6849.531271003405
328000,SAT_64928,STARLINK-34248,SAT,-1924798.08,5493712.56,3608985.77,476.94,-1,10.0.3.158,64928,623.59,6849.124296487539
328000,SAT_53996,STARLINK-5131,SAT,-1878472.06,5921606.39,3035215.02,540.23,-1,10.0.3.191,53996,659.3,6914.232403956572
328000,SAT_59943,STARLINK-31973,SAT,-1669398.01,5882693.29,3102895.32,483.44,-1,10.0.3.18,59943,666.42,6857.18086584282
328000,SAT_57671,STARLINK-30296,SAT,-1290404.85,6057527.07,2926348.64,475.77,-1,10.0.3.41,57671,684.52,6849.9850542549475
329000,SAT_62474,STARLINK-11502 [DTC],SAT,-1791161.95,5591886.1,3287448.64,356.38,-1,10.0.3.254,62474,412.07,6729.3959496479965
329000,SAT_58748,STARLINK-31165,SAT,-1560103.49,5857182.18,3240588.05,499.91,-1,10.0.3.98,58748,511.12,6873.275558205311
329000,SAT_60445,STARLINK-32228,SAT,-1837199.04,5695841.68,3330921.15,476.24,-1,10.0.3.10,60445,542.79,6849.302772087059
329000,SAT_57931,STARLINK-30488,SAT,-1703125.12,5639394.91,3654117.32,560.07,-1,10.0.3.46,57931,582.48,6932.242314982426
329000,SAT_60935,STARLINK-11253 [DTC],SAT,-1255851.01,5802139.48,3178461.52,360.48,-1,10.0.3.245,60935,592.71,6733.840058897554
329000,SAT_64911,STARLINK-34718,SAT,-1565557.83,5848725.93,3202717.62,476.08,-1,10.0.3.141,64911,612.21,6849.523083893297
329000,SAT_64928,STARLINK-34248,SAT,-1928532.58,5489373.29,3613576.55,476.95,-1,10.0.3.158,64928,623.59,6849.116184720244
329000,SAT_53996,STARLINK-5131,SAT,-1883617.76,5922586.85,3030127.59,540.23,-1,10.0.3.191,53996,659.3,6914.240672211197
329000,SAT_59943,STARLINK-31973,SAT,-1674445.37,5879199.38,3106783.84,483.44,-1,10.0.3.18,59943,666.42,6857.175692323478
329000,SAT_57671,STARLINK-30296,SAT,-1295421.21,6058958.18,2921184.83,475.76,-1,10.0.3.41,57671,684.52,6849.993514546485
330000,SAT_62474,STARLINK-11502 [DTC],SAT,-1797525.93,5592002.16,3283785.0,356.37,-1,10.0.3.254,62474,412.07,6729.400534422961
330000,SAT_58748,STARLINK-31165,SAT,-1566298.29,5857610.67,3236834.11,499.9,-1,10.0.3.98,58748,511.12,6873.280741408303
330000,SAT_60445,STARLINK-32228,SAT,-1842597.16,5696941.49,3326071.73,476.23,-1,10.0.3.10,60445,542.79,6849.3108987422
330000,SAT_57931,STARLINK-30488,SAT,-1708372.93,5635675.26,3657395.99,560.07,-1,10.0.3.46,57931,582.48,6932.237671329578
330000,SAT_60935,STARLINK-11253 [DTC],SAT,-1259978.27,5798509.67,3183430.72,360.49,-1,10.0.3.245,60935,592.71,6733.831805368725
330000,SAT_64911,STARLINK-34718,SAT,-1569450.32,5844958.27,3207669.36,476.08,-1,10.0.3.141,64911,612.21,6849.514888521106
330000,SAT_64928,STARLINK-34248,SAT,-1932265.32,5485027.79,3618162.84,476.96,-1,10.0.3.158,64928,623.59,6849.108077750259
330000,SAT_53996,STARLINK-5131,SAT,-1888761.06,5923560.95,3025036.5,540.22,-1,10.0.3.191,53996,659.3,6914.248946665825
330000,SAT_59943,STARLINK-31973,SAT,-1679491.17,5875698.96,3110668.51,483.45,-1,10.0.3.18,59943,666.42,6857.170512518896
330000,SAT_57671,STARLINK-30296,SAT,-1300435.76,6060382.54,2916017.39,475.75,-1,10.0.3.41,57671,684.52,6850.0019792556295
331000,SAT_62474,STARLINK-11502 [DTC],SAT,-1803887.56,5592111.87,3280117.05,356.37,-1,10.0.3.254,62474,412.07,6729.4051265634425
331000,SAT_58748,STARLINK-31165,SAT,-1572491.11,5858032.91,3233076.18,499.9,-1,10.0.3.98,58748,511.12,6873.285928240982
331000,SAT_60445,STARLINK-32228,SAT,-1847992.84,5698035.05,3321218.16,476.23,-1,10.0.3.10,60445,542.79,6849.3190197298845
331000,SAT_57931,STARLINK-30488,SAT,-1713619.26,5631949.67,3660670.28,560.08,-1,10.0.3.46,57931,582.48,6932.233042283802
331000,SAT_60935,STARLINK-11253 [DTC],SAT,-1264104.43,5794872.92,3188395.76,360.5,-1,10.0.3.245,60935,592.71,6733.823556589594
331000,SAT_64911,STARLINK-34718,SAT,-1573341.43,5841183.97,3212617.11,476.09,-1,10.0.3.141,64911,612.21,6849.506706486545
331000,SAT_64928,STARLINK-34248,SAT,-1935996.32,5480676.06,3622744.63,476.97,-1,10.0.3.158,64928,623.59,6849.099975902272
331000,SAT_53996,STARLINK-5131,SAT,-1893901.95,5924528.68,3019941.75,540.21,-1,10.0.3.191,53996,659.3,6914.257216053609
331000,SAT_59943,STARLINK-31973,SAT,-1684535.43,5872192.06,3114549.32,483.46,-1,10.0.3.18,59943,666.42,6857.165352473628
331000,SAT_57671,STARLINK-30296,SAT,-1305448.5,6061800.15,2910846.32,475.75,-1,10.0.3.41,57671,684.52,6850.0104484117255
332000,SAT_62474,STARLINK-11502 [DTC],SAT,-1810246.82,5592215.22,3276444.8,356.36,-1,10.0.3.254,62474,412.07,6729.409717320442
332000,SAT_58748,STARLINK-31165,SAT,-1578681.95,5858448.89,3229314.28,499.89,-1,10.0.3.98,58748,511.12,6873.291119617294
332000,SAT_60445,STARLINK-32228,SAT,-1853386.08,5699122.36,3316360.46,476.22,-1,10.0.3.10,60445,542.79,6849.327144796132
332000,SAT_57931,STARLINK-30488,SAT,-1718864.09,5628218.13,3663940.17,560.08,-1,10.0.3.46,57931,582.48,6932.228404206821
332000,SAT_60935,STARLINK-11253 [DTC],SAT,-1268229.48,5791229.24,3193356.62,360.51,-1,10.0.3.245,60935,592.71,6733.815309812846
332000,SAT_64911,STARLINK-34718,SAT,-1577231.15,5837403.01,3217560.87,476.1,-1,10.0.3.141,64911,612.21,6849.498518420348
332000,SAT_64928,STARLINK-34248,SAT,-1939725.56,5476318.11,3627321.91,476.97,-1,10.0.3.158,64928,623.59,6849.091876212301
332000,SAT_53996,STARLINK-5131,SAT,-1899040.43,5925490.06,3014843.35,540.21,-1,10.0.3.191,53996,659.3,6914.265501915052
332000,SAT_59943,STARLINK-31973,SAT,-1689578.12,5868678.66,3118426.28,483.46,-1,10.0.3.18,59943,666.42,6857.1601922163645
332000,SAT_57671,STARLINK-30296,SAT,-1310459.42,6063211.0,2905671.63,475.74,-1,10.0.3.41,57671,684.52,6850.018915548671
333000,SAT_62474,STARLINK-11502 [DTC],SAT,-1816603.71,5592312.21,3272768.25,356.35,-1,10.0.3.254,62474,412.07,6729.414306721567
333000,SAT_58748,STARLINK-31165,SAT,-1584870.79,5858858.61,3225548.4,499.89,-1,10.0.3.98,58748,511.12,6873.296306264478
333000,SAT_60445,STARLINK-32228,SAT,-1858776.87,5700203.43,3311498.64,476.21,-1,10.0.3.10,60445,542.79,6849.335284431082
333000,SAT_57931,STARLINK-30488,SAT,-1724107.42,5624480.67,3667205.67,560.09,-1,10.0.3.46,57931,582.48,6932.223786706749
333000,SAT_60935,STARLINK-11253 [DTC],SAT,-1272353.41,5787578.64,3198313.3,360.51,-1,10.0.3.245,60935,592.71,6733.807071715061
333000,SAT_64911,STARLINK-34718,SAT,-1581119.47,5833615.42,3222500.62,476.1,-1,10.0.3.141,64911,612.21,6849.490338176647
333000,SAT_64928,STARLINK-34248,SAT,-1943453.05,5471953.94,3631894.69,476.98,-1,10.0.3.158,64928,623.59,6849.083786776595
333000,SAT_53996,STARLINK-5131,SAT,-1904176.49,5926445.07,3009741.3,540.2,-1,10.0.3.191,53996,659.3,6914.27378440583
333000,SAT_59943,STARLINK-31973,SAT,-1694619.24,5865158.77,3122299.36,483.47,-1,10.0.3.18,59943,666.42,6857.155026637687
333000,SAT_57671,STARLINK-30296,SAT,-1315468.52,6064615.1,2900493.32,475.74,-1,10.0.3.41,57671,684.52,6850.027389552805
334000,SAT_62474,STARLINK-11502 [DTC],SAT,-1822958.22,5592402.85,3269087.41,356.35,-1,10.0.3.254,62474,412.07,6729.41890528255
334000,SAT_58748,STARLINK-31165,SAT,-1591057.65,5859262.08,3221778.55,499.88,-1,10.0.3.98,58748,511.12,6873.301506044207
334000,SAT_60445,STARLINK-32228,SAT,-1864165.21,5701278.23,3306632.7,476.21,-1,10.0.3.10,60445,542.79,6849.343413697081
334000,SAT_57931,STARLINK-30488,SAT,-1729349.24,5620737.27,3670466.78,560.1,-1,10.0.3.46,57931,582.48,6932.219171040339
334000,SAT_60935,STARLINK-11253 [DTC],SAT,-1276476.22,5783921.12,3203265.79,360.52,-1,10.0.3.245,60935,592.71,6733.7988375056075
334000,SAT_64911,STARLINK-34718,SAT,-1585006.4,5829821.19,3227436.37,476.11,-1,10.0.3.141,64911,612.21,6849.482164208675
334000,SAT_64928,STARLINK-34248,SAT,-1947178.77,5467583.56,3636462.94,476.99,-1,10.0.3.158,64928,623.59,6849.075693983417
334000,SAT_53996,STARLINK-5131,SAT,-1909310.12,5927393.71,3004635.61,540.2,-1,10.0.3.191,53996,659.3,6914.282065157745
334000,SAT_59943,STARLINK-31973,SAT,-1699658.79,5861632.4,3126168.58,483.47,-1,10.0.3.18,59943,666.42,6857.149873360889
334000,SAT_57671,STARLINK-30296,SAT,-1320475.79,6066012.44,2895311.41,475.73,-1,10.0.3.41,57671,684.52,6850.035868160624
335000,SAT_62474,STARLINK-11502 [DTC],SAT,-1829310.35,5592487.13,3265402.28,356.34,-1,10.0.3.254,62474,412.07,6729.423504733668
335000,SAT_58748,STARLINK-31165,SAT,-1597242.5,5859659.29,3218004.74,499.87,-1,10.0.3.98,58748,511.12,6873.306708226544
335000,SAT_60445,STARLINK-32228,SAT,-1869551.09,5702346.79,3301762.65,476.2,-1,10.0.3.10,60445,542.79,6849.351559708299
335000,SAT_57931,STARLINK-30488,SAT,-1734589.54,5616987.94,3673723.48,560.1,-1,10.0.3.46,57931,582.48,6932.214552211015
335000,SAT_60935,STARLINK-11253 [DTC],SAT,-1280597.91,5780256.67,3208214.09,360.53,-1,10.0.3.245,60935,592.71,6733.790598574504
335000,SAT_64911,STARLINK-34718,SAT,-1588891.92,5826020.33,3232368.1,476.12,-1,10.0.3.141,64911,612.21,6849.473990965453
335000,SAT_64928,STARLINK-34248,SAT,-1950902.72,5463206.97,3641026.68,476.99,-1,10.0.3.158,64928,623.59,6849.067608399833
335000,SAT_53996,STARLINK-5131,SAT,-1914441.32,5928335.98,2999526.29,540.19,-1,10.0.3.191,53996,659.3,6914.290348538097
335000,SAT_59943,STARLINK-31973,SAT,-1704696.76,5858099.54,3130033.92,483.48,-1,10.0.3.18,59943,666.42,6857.144712229229
335000,SAT_57671,STARLINK-30296,SAT,-1325481.22,6067403.01,2890125.9,475.73,-1,10.0.3.41,57671,684.52,6850.044340599597
336000,SAT_62474,STARLINK-11502 [DTC],SAT,-1835660.07,5592565.05,3261712.87,356.33,-1,10.0.3.254,62474,412.07,6729.428101807578
336000,SAT_58748,STARLINK-31165,SAT,-1603425.34,5860050.24,3214226.97,499.87,-1,10.0.3.98,58748,511.12,6873.311912822926
336000,SAT_60445,STARLINK-32228,SAT,-1874934.51,5703409.09,3296888.49,476.19,-1,10.0.3.10,60445,542.79,6849.359705854122
336000,SAT_57931,STARLINK-30488,SAT,-1739828.33,5613232.69,3676975.77,560.11,-1,10.0.3.46,57931,582.48,6932.209940785285
336000,SAT_60935,STARLINK-11253 [DTC],SAT,-1284718.46,5776585.32,3213158.19,360.53,-1,10.0.3.245,60935,592.71,6733.782372089876
336000,SAT_64911,STARLINK-34718,SAT,-1592776.03,5822212.84,3237295.82,476.12,-1,10.0.3.141,64911,612.21,6849.465823127589
336000,SAT_64928,STARLINK-34248,SAT,-1954624.91,5458824.18,3645585.89,477.0,-1,10.0.3.158,64928,623.59,6849.059530206485
336000,SAT_53996,STARLINK-5131,SAT,-1919570.09,5929271.89,2994413.34,540.19,-1,10.0.3.191,53996,659.3,6914.298643155121
336000,SAT_59943,STARLINK-31973,SAT,-1709733.15,5854560.21,3133895.38,483.49,-1,10.0.3.18,59943,666.42,6857.1395603057035
336000,SAT_57671,STARLINK-30296,SAT,-1330484.82,6068786.83,2884936.79,475.72,-1,10.0.3.41,57671,684.52,6850.052826550127
337000,SAT_62474,STARLINK-11502 [DTC],SAT,-1842007.4,5592636.62,3258019.18,356.33,-1,10.0.3.254,62474,412.07,6729.432710286036
337000,SAT_58748,STARLINK-31165,SAT,-1609606.16,5860434.93,3210445.24,499.86,-1,10.0.3.98,58748,511.12,6873.317117528676
337000,SAT_60445,STARLINK-32228,SAT,-1880315.45,5704465.13,3292010.24,476.19,-1,10.0.3.10,60445,542.79,6849.367856317798
337000,SAT_57931,STARLINK-30488,SAT,-1745065.6,5609471.52,3680223.66,560.11,-1,10.0.3.46,57931,582.48,6932.205339545148
337000,SAT_60935,STARLINK-11253 [DTC],SAT,-1288837.88,5772907.05,3218098.09,360.54,-1,10.0.3.245,60935,592.71,6733.774142761565
337000,SAT_64911,STARLINK-34718,SAT,-1596658.73,5818398.72,3242219.51,476.13,-1,10.0.3.141,64911,612.21,6849.457651231044
