time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
35300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
35300,UAV_01,RELAY,UAV,-1337590.4,5364447.2,3170636.6,10.0.0.2,357.7,96.5
35300,UAV_02,RELAY,UAV,-1337560.7,5365035.4,3169660.6,10.0.0.3,94.7,96.5
35300,UAV_03,RELAY,UAV,-1338039.1,5363613.3,3171850.1,10.0.0.4,297.4,96.5
35300,UAV_04,RELAY,UAV,-1339390.6,5364260.5,3170196.0,10.0.0.5,14.5,96.5
35300,UAV_05,RELAY,UAV,-1335867.8,5364020.2,3172076.0,10.0.0.6,228.0,96.5
35400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
35400,UAV_01,RELAY,UAV,-1337590.2,5364446.5,3170637.9,10.0.0.2,356.4,96.5
35400,UAV_02,RELAY,UAV,-1337562.2,5365035.0,3169660.5,10.0.0.3,94.7,96.5
35400,UAV_03,RELAY,UAV,-1338037.8,5363613.3,3171850.7,10.0.0.4,297.4,96.5
35400,UAV_04,RELAY,UAV,-1339390.7,5364259.7,3170197.3,10.0.0.5,14.5,96.5
35400,UAV_05,RELAY,UAV,-1335866.8,5364021.0,3172075.2,10.0.0.6,228.0,96.5
35500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
35500,UAV_01,RELAY,UAV,-1337589.9,5364445.8,3170639.2,10.0.0.2,355.0,96.5
35500,UAV_02,RELAY,UAV,-1337563.6,5365034.7,3169660.4,10.0.0.3,94.7,96.5
35500,UAV_03,RELAY,UAV,-1338036.4,5363613.3,3171851.3,10.0.0.4,297.4,96.5
35500,UAV_04,RELAY,UAV,-1339390.9,5364258.9,3170198.6,10.0.0.5,14.5,96.5
35500,UAV_05,RELAY,UAV,-1335865.9,5364021.7,3172074.3,10.0.0.6,228.0,96.5
35600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
35600,UAV_01,RELAY,UAV,-1337589.6,5364445.1,3170640.5,10.0.0.2,355.0,96.4
35600,UAV_02,RELAY,UAV,-1337565.1,5365034.4,3169660.3,10.0.0.3,94.7,96.4
35600,UAV_03,RELAY,UAV,-1338035.0,5363613.2,3171851.9,10.0.0.4,297.4,96.4
35600,UAV_04,RELAY,UAV,-1339391.1,5364258.2,3170199.8,10.0.0.5,14.5,96.4
35600,UAV_05,RELAY,UAV,-1335864.9,5364022.5,3172073.4,10.0.0.6,228.0,96.4
35700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
35700,UAV_01,RELAY,UAV,-1337589.2,5364444.4,3170641.8,10.0.0.2,353.6,96.4
35700,UAV_02,RELAY,UAV,-1337566.6,5365034.1,3169660.2,10.0.0.3,94.7,96.4
35700,UAV_03,RELAY,UAV,-1338033.6,5363613.2,3171852.5,10.0.0.4,297.4,96.4
35700,UAV_04,RELAY,UAV,-1339391.3,5364257.4,3170201.1,10.0.0.5,14.5,96.4
35700,UAV_05,RELAY,UAV,-1335863.9,5364023.2,3172072.6,10.0.0.6,228.0,96.4
35800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
35800,UAV_01,RELAY,UAV,-1337588.9,5364443.7,3170643.1,10.0.0.2,352.2,96.4
35800,UAV_02,RELAY,UAV,-1337568.0,5365033.8,3169660.1,10.0.0.3,94.7,96.4
35800,UAV_03,RELAY,UAV,-1338032.3,5363613.2,3171853.1,10.0.0.4,297.4,96.4
35800,UAV_04,RELAY,UAV,-1339391.5,5364256.6,3170202.3,10.0.0.5,14.5,96.4
35800,UAV_05,RELAY,UAV,-1335863.0,5364024.0,3172071.7,10.0.0.6,228.0,96.4
35900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
35900,UAV_01,RELAY,UAV,-1337588.5,5364443.1,3170644.4,10.0.0.2,350.8,96.4
35900,UAV_02,RELAY,UAV,-1337569.5,5365033.5,3169660.0,10.0.0.3,94.7,96.4
35900,UAV_03,RELAY,UAV,-1338030.9,5363613.2,3171853.7,10.0.0.4,297.4,96.4
35900,UAV_04,RELAY,UAV,-1339391.7,5364255.8,3170203.6,10.0.0.5,14.5,96.4
35900,UAV_05,RELAY,UAV,-1335862.0,5364024.8,3172070.8,10.0.0.6,228.0,96.4
36000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
36000,UAV_01,RELAY,UAV,-1337588.1,5364442.4,3170645.6,10.0.0.2,350.8,96.4
36000,UAV_02,RELAY,UAV,-1337571.0,5365033.2,3169659.9,10.0.0.3,94.7,96.4
36000,UAV_03,RELAY,UAV,-1338029.5,5363613.2,3171854.3,10.0.0.4,297.4,96.4
36000,UAV_04,RELAY,UAV,-1339391.9,5364255.0,3170204.8,10.0.0.5,14.5,96.4
36000,UAV_05,RELAY,UAV,-1335861.1,5364025.5,3172070.0,10.0.0.6,228.0,96.4
36100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
36100,UAV_01,RELAY,UAV,-1337587.6,5364441.8,3170646.9,10.0.0.2,349.4,96.4
36100,UAV_02,RELAY,UAV,-1337572.4,5365032.9,3169659.8,10.0.0.3,94.7,96.4
36100,UAV_03,RELAY,UAV,-1338028.1,5363613.2,3171854.9,10.0.0.4,297.4,96.4
36100,UAV_04,RELAY,UAV,-1339392.1,5364254.2,3170206.1,10.0.0.5,14.5,96.4
36100,UAV_05,RELAY,UAV,-1335860.1,5364026.3,3172069.1,10.0.0.6,228.0,96.4
36200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
36200,UAV_01,RELAY,UAV,-1337587.2,5364441.1,3170648.2,10.0.0.2,348.1,96.4
36200,UAV_02,RELAY,UAV,-1337573.9,5365032.6,3169659.7,10.0.0.3,94.7,96.4
36200,UAV_03,RELAY,UAV,-1338026.8,5363613.2,3171855.5,10.0.0.4,297.4,96.4
36200,UAV_04,RELAY,UAV,-1339392.2,5364253.4,3170207.4,10.0.0.5,14.5,96.4
36200,UAV_05,RELAY,UAV,-1335859.1,5364027.0,3172068.2,10.0.0.6,228.0,96.4
36300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
36300,UAV_01,RELAY,UAV,-1337586.7,5364440.5,3170649.5,10.0.0.2,346.7,96.4
36300,UAV_02,RELAY,UAV,-1337575.4,5365032.3,3169659.6,10.0.0.3,94.7,96.4
36300,UAV_03,RELAY,UAV,-1338025.4,5363613.2,3171856.1,10.0.0.4,297.4,96.4
36300,UAV_04,RELAY,UAV,-1339392.4,5364252.6,3170208.6,10.0.0.5,14.5,96.4
36300,UAV_05,RELAY,UAV,-1335858.2,5364027.8,3172067.4,10.0.0.6,228.0,96.4
36400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
36400,UAV_01,RELAY,UAV,-1337586.2,5364439.9,3170650.7,10.0.0.2,346.7,96.4
36400,UAV_02,RELAY,UAV,-1337576.8,5365032.0,3169659.5,10.0.0.3,94.7,96.4
36400,UAV_03,RELAY,UAV,-1338024.0,5363613.2,3171856.6,10.0.0.4,296.0,96.4
36400,UAV_04,RELAY,UAV,-1339392.6,5364251.8,3170209.9,10.0.0.5,14.5,96.4
36400,UAV_05,RELAY,UAV,-1335857.2,5364028.5,3172066.5,10.0.0.6,228.0,96.4
36500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
36500,UAV_01,RELAY,UAV,-1337585.7,5364439.3,3170652.0,10.0.0.2,345.3,96.3
36500,UAV_02,RELAY,UAV,-1337578.3,5365031.7,3169659.4,10.0.0.3,94.7,96.3
36500,UAV_03,RELAY,UAV,-1338022.6,5363613.2,3171857.2,10.0.0.4,296.0,96.3
36500,UAV_04,RELAY,UAV,-1339392.8,5364251.0,3170211.1,10.0.0.5,14.5,96.3
36500,UAV_05,RELAY,UAV,-1335856.3,5364029.3,3172065.6,10.0.0.6,228.0,96.3
36600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
36600,UAV_01,RELAY,UAV,-1337585.1,5364438.6,3170653.2,10.0.0.2,343.9,96.3
36600,UAV_02,RELAY,UAV,-1337579.7,5365031.4,3169659.3,10.0.0.3,93.3,96.3
36600,UAV_03,RELAY,UAV,-1338021.2,5363613.2,3171857.8,10.0.0.4,296.0,96.3
36600,UAV_04,RELAY,UAV,-1339393.0,5364250.2,3170212.4,10.0.0.5,14.5,96.3
36600,UAV_05,RELAY,UAV,-1335855.3,5364030.0,3172064.7,10.0.0.6,228.0,96.3
36700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
36700,UAV_01,RELAY,UAV,-1337584.5,5364438.0,3170654.5,10.0.0.2,342.5,96.3
36700,UAV_02,RELAY,UAV,-1337581.2,5365031.1,3169659.2,10.0.0.3,93.3,96.3
36700,UAV_03,RELAY,UAV,-1338019.8,5363613.2,3171858.3,10.0.0.4,296.0,96.3
36700,UAV_04,RELAY,UAV,-1339393.2,5364249.4,3170213.6,10.0.0.5,14.5,96.3
36700,UAV_05,RELAY,UAV,-1335854.3,5364030.8,3172063.9,10.0.0.6,228.0,96.3
36800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
36800,UAV_01,RELAY,UAV,-1337583.9,5364437.5,3170655.7,10.0.0.2,342.5,96.3
36800,UAV_02,RELAY,UAV,-1337582.7,5365030.8,3169659.1,10.0.0.3,93.3,96.3
36800,UAV_03,RELAY,UAV,-1338018.4,5363613.2,3171858.9,10.0.0.4,296.0,96.3
36800,UAV_04,RELAY,UAV,-1339393.4,5364248.6,3170214.9,10.0.0.5,14.5,96.3
36800,UAV_05,RELAY,UAV,-1335853.4,5364031.6,3172063.0,10.0.0.6,228.0,96.3
36900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
36900,UAV_01,RELAY,UAV,-1337583.3,5364436.9,3170657.0,10.0.0.2,341.1,96.3
36900,UAV_02,RELAY,UAV,-1337584.1,5365030.4,3169659.0,10.0.0.3,93.3,96.3
36900,UAV_03,RELAY,UAV,-1338017.1,5363613.2,3171859.5,10.0.0.4,296.0,96.3
36900,UAV_04,RELAY,UAV,-1339393.6,5364247.8,3170216.2,10.0.0.5,14.5,96.3
36900,UAV_05,RELAY,UAV,-1335852.4,5364032.3,3172062.1,10.0.0.6,228.0,96.3
37000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
37000,UAV_01,RELAY,UAV,-1337582.6,5364436.3,3170658.2,10.0.0.2,339.8,96.3
37000,UAV_02,RELAY,UAV,-1337585.6,5365030.1,3169659.0,10.0.0.3,93.3,96.3
37000,UAV_03,RELAY,UAV,-1338015.7,5363613.2,3171860.0,10.0.0.4,296.0,96.3
37000,UAV_04,RELAY,UAV,-1339393.7,5364247.0,3170217.4,10.0.0.5,14.5,96.3
37000,UAV_05,RELAY,UAV,-1335851.5,5364033.1,3172061.3,10.0.0.6,228.0,96.3
37100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
37100,UAV_01,RELAY,UAV,-1337581.9,5364435.8,3170659.4,10.0.0.2,338.4,96.3
37100,UAV_02,RELAY,UAV,-1337587.1,5365029.8,3169658.9,10.0.0.3,93.3,96.3
37100,UAV_03,RELAY,UAV,-1338014.3,5363613.2,3171860.6,10.0.0.4,296.0,96.3
37100,UAV_04,RELAY,UAV,-1339393.9,5364246.2,3170218.7,10.0.0.5,14.5,96.3
37100,UAV_05,RELAY,UAV,-1335850.5,5364033.8,3172060.4,10.0.0.6,228.0,96.3
37200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
37200,UAV_01,RELAY,UAV,-1337581.2,5364435.2,3170660.6,10.0.0.2,338.4,96.3
37200,UAV_02,RELAY,UAV,-1337588.5,5365029.5,3169658.8,10.0.0.3,93.3,96.3
37200,UAV_03,RELAY,UAV,-1338012.9,5363613.2,3171861.2,10.0.0.4,296.0,96.3
37200,UAV_04,RELAY,UAV,-1339394.1,5364245.4,3170219.9,10.0.0.5,14.5,96.3
37200,UAV_05,RELAY,UAV,-1335849.5,5364034.6,3172059.5,10.0.0.6,228.0,96.3
37300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
37300,UAV_01,RELAY,UAV,-1337580.5,5364434.7,3170661.8,10.0.0.2,337.0,96.3
37300,UAV_02,RELAY,UAV,-1337590.0,5365029.2,3169658.8,10.0.0.3,93.3,96.3
37300,UAV_03,RELAY,UAV,-1338011.5,5363613.2,3171861.7,10.0.0.4,296.0,96.3
37300,UAV_04,RELAY,UAV,-1339394.3,5364244.6,3170221.2,10.0.0.5,14.5,96.3
37300,UAV_05,RELAY,UAV,-1335848.6,5364035.3,3172058.7,10.0.0.6,228.0,96.3
37400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
37400,UAV_01,RELAY,UAV,-1337579.7,5364434.2,3170663.0,10.0.0.2,335.6,96.3
37400,UAV_02,RELAY,UAV,-1337591.5,5365028.8,3169658.7,10.0.0.3,93.3,96.3
37400,UAV_03,RELAY,UAV,-1338010.1,5363613.2,3171862.3,10.0.0.4,296.0,96.3
37400,UAV_04,RELAY,UAV,-1339394.5,5364243.8,3170222.5,10.0.0.5,14.5,96.3
37400,UAV_05,RELAY,UAV,-1335847.6,5364036.1,3172057.8,10.0.0.6,228.0,96.3
37500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
37500,UAV_01,RELAY,UAV,-1337579.0,5364433.7,3170664.2,10.0.0.2,334.2,96.2
37500,UAV_02,RELAY,UAV,-1337592.9,5365028.5,3169658.6,10.0.0.3,93.3,96.2
37500,UAV_03,RELAY,UAV,-1338008.7,5363613.3,3171862.9,10.0.0.4,296.0,96.2
37500,UAV_04,RELAY,UAV,-1339394.7,5364243.0,3170223.7,10.0.0.5,14.5,96.2
37500,UAV_05,RELAY,UAV,-1335846.7,5364036.9,3172056.9,10.0.0.6,228.0,96.2
37600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
37600,UAV_01,RELAY,UAV,-1337578.2,5364433.2,3170665.3,10.0.0.2,334.2,96.2
37600,UAV_02,RELAY,UAV,-1337594.4,5365028.2,3169658.5,10.0.0.3,93.3,96.2
37600,UAV_03,RELAY,UAV,-1338007.3,5363613.3,3171863.4,10.0.0.4,296.0,96.2
37600,UAV_04,RELAY,UAV,-1339394.9,5364242.2,3170225.0,10.0.0.5,14.5,96.2
37600,UAV_05,RELAY,UAV,-1335845.7,5364037.6,3172056.1,10.0.0.6,228.0,96.2
37700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
37700,UAV_01,RELAY,UAV,-1337577.4,5364432.7,3170666.5,10.0.0.2,332.8,96.2
37700,UAV_02,RELAY,UAV,-1337595.8,5365027.9,3169658.5,10.0.0.3,93.3,96.2
37700,UAV_03,RELAY,UAV,-1338005.9,5363613.3,3171864.0,10.0.0.4,296.0,96.2
37700,UAV_04,RELAY,UAV,-1339395.1,5364241.4,3170226.2,10.0.0.5,14.5,96.2
37700,UAV_05,RELAY,UAV,-1335844.7,5364038.4,3172055.2,10.0.0.6,228.0,96.2
37800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
37800,UAV_01,RELAY,UAV,-1337576.5,5364432.2,3170667.7,10.0.0.2,331.5,96.2
37800,UAV_02,RELAY,UAV,-1337597.3,5365027.6,3169658.4,10.0.0.3,93.3,96.2
37800,UAV_03,RELAY,UAV,-1338004.6,5363613.3,3171864.6,10.0.0.4,296.0,96.2
37800,UAV_04,RELAY,UAV,-1339395.3,5364240.7,3170227.5,10.0.0.5,14.5,96.2
37800,UAV_05,RELAY,UAV,-1335843.8,5364039.1,3172054.3,10.0.0.6,228.0,96.2
37900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
37900,UAV_01,RELAY,UAV,-1337575.7,5364431.7,3170668.8,10.0.0.2,330.1,96.2
37900,UAV_02,RELAY,UAV,-1337598.8,5365027.2,3169658.3,10.0.0.3,93.3,96.2
37900,UAV_03,RELAY,UAV,-1338003.2,5363613.3,3171865.2,10.0.0.4,296.0,96.2
37900,UAV_04,RELAY,UAV,-1339395.4,5364239.9,3170228.7,10.0.0.5,14.5,96.2
37900,UAV_05,RELAY,UAV,-1335842.8,5364039.9,3172053.4,10.0.0.6,228.0,96.2
38000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
38000,UAV_01,RELAY,UAV,-1337574.8,5364431.3,3170669.9,10.0.0.2,330.1,96.2
38000,UAV_02,RELAY,UAV,-1337600.2,5365026.9,3169658.2,10.0.0.3,93.3,96.2
38000,UAV_03,RELAY,UAV,-1338001.8,5363613.3,3171865.7,10.0.0.4,296.0,96.2
38000,UAV_04,RELAY,UAV,-1339395.6,5364239.1,3170230.0,10.0.0.5,14.5,96.2
38000,UAV_05,RELAY,UAV,-1335841.9,5364040.6,3172052.6,10.0.0.6,228.0,96.2
38100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
38100,UAV_01,RELAY,UAV,-1337573.9,5364430.8,3170671.0,10.0.0.2,328.7,96.2
38100,UAV_02,RELAY,UAV,-1337601.7,5365026.6,3169658.2,10.0.0.3,93.3,96.2
38100,UAV_03,RELAY,UAV,-1338000.4,5363613.3,3171866.3,10.0.0.4,296.0,96.2
38100,UAV_04,RELAY,UAV,-1339395.8,5364238.3,3170231.3,10.0.0.5,14.5,96.2
38100,UAV_05,RELAY,UAV,-1335840.9,5364041.4,3172051.7,10.0.0.6,228.0,96.2
38200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
38200,UAV_01,RELAY,UAV,-1337573.0,5364430.4,3170672.1,10.0.0.2,327.3,96.2
38200,UAV_02,RELAY,UAV,-1337603.2,5365026.3,3169658.1,10.0.0.3,93.3,96.2
38200,UAV_03,RELAY,UAV,-1337999.0,5363613.3,3171866.9,10.0.0.4,296.0,96.2
38200,UAV_04,RELAY,UAV,-1339396.0,5364237.5,3170232.5,10.0.0.5,14.5,96.2
38200,UAV_05,RELAY,UAV,-1335839.9,5364042.2,3172050.8,10.0.0.6,228.0,96.2
38300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
38300,UAV_01,RELAY,UAV,-1337572.0,5364430.0,3170673.2,10.0.0.2,327.3,96.2
38300,UAV_02,RELAY,UAV,-1337604.6,5365026.0,3169658.0,10.0.0.3,93.3,96.2
38300,UAV_03,RELAY,UAV,-1337997.6,5363613.3,3171867.4,10.0.0.4,296.0,96.2
38300,UAV_04,RELAY,UAV,-1339396.2,5364236.7,3170233.8,10.0.0.5,14.5,96.2
38300,UAV_05,RELAY,UAV,-1335839.0,5364042.9,3172050.0,10.0.0.6,228.0,96.2
38400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
38400,UAV_01,RELAY,UAV,-1337571.1,5364429.6,3170674.3,10.0.0.2,325.9,96.2
38400,UAV_02,RELAY,UAV,-1337606.1,5365025.6,3169657.9,10.0.0.3,91.9,96.2
38400,UAV_03,RELAY,UAV,-1337996.2,5363613.3,3171868.0,10.0.0.4,296.0,96.2
38400,UAV_04,RELAY,UAV,-1339396.3,5364235.9,3170235.0,10.0.0.5,13.1,96.2
38400,UAV_05,RELAY,UAV,-1335838.0,5364043.7,3172049.1,10.0.0.6,226.6,96.2
38500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
38500,UAV_01,RELAY,UAV,-1337570.1,5364429.2,3170675.4,10.0.0.2,324.5,96.2
38500,UAV_02,RELAY,UAV,-1337607.6,5365025.3,3169657.9,10.0.0.3,91.9,96.2
38500,UAV_03,RELAY,UAV,-1337994.8,5363613.3,3171868.6,10.0.0.4,296.0,96.2
38500,UAV_04,RELAY,UAV,-1339396.5,5364235.1,3170236.3,10.0.0.5,13.1,96.2
38500,UAV_05,RELAY,UAV,-1335837.1,5364044.4,3172048.2,10.0.0.6,226.6,96.2
38600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
38600,UAV_01,RELAY,UAV,-1337569.1,5364428.8,3170676.4,10.0.0.2,323.2,96.1
38600,UAV_02,RELAY,UAV,-1337609.0,5365025.0,3169657.9,10.0.0.3,91.9,96.1
38600,UAV_03,RELAY,UAV,-1337993.5,5363613.3,3171869.1,10.0.0.4,296.0,96.1
38600,UAV_04,RELAY,UAV,-1339396.7,5364234.3,3170237.6,10.0.0.5,13.1,96.1
38600,UAV_05,RELAY,UAV,-1335836.2,5364045.2,3172047.3,10.0.0.6,226.6,96.1
38700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
38700,UAV_01,RELAY,UAV,-1337568.1,5364428.5,3170677.5,10.0.0.2,323.2,96.1
38700,UAV_02,RELAY,UAV,-1337610.5,5365024.6,3169657.8,10.0.0.3,91.9,96.1
38700,UAV_03,RELAY,UAV,-1337992.1,5363613.3,3171869.7,10.0.0.4,296.0,96.1
38700,UAV_04,RELAY,UAV,-1339396.8,5364233.5,3170238.8,10.0.0.5,13.1,96.1
38700,UAV_05,RELAY,UAV,-1335835.2,5364046.0,3172046.4,10.0.0.6,226.6,96.1
38800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
38800,UAV_01,RELAY,UAV,-1337567.0,5364428.1,3170678.5,10.0.0.2,321.8,96.1
38800,UAV_02,RELAY,UAV,-1337611.9,5365024.3,3169657.8,10.0.0.3,91.9,96.1
38800,UAV_03,RELAY,UAV,-1337990.7,5363613.4,3171870.3,10.0.0.4,296.0,96.1
38800,UAV_04,RELAY,UAV,-1339397.0,5364232.7,3170240.1,10.0.0.5,13.1,96.1
38800,UAV_05,RELAY,UAV,-1335834.3,5364046.7,3172045.5,10.0.0.6,226.6,96.1
38900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
38900,UAV_01,RELAY,UAV,-1337566.0,5364427.8,3170679.5,10.0.0.2,320.4,96.1
38900,UAV_02,RELAY,UAV,-1337613.4,5365023.9,3169657.7,10.0.0.3,91.9,96.1
38900,UAV_03,RELAY,UAV,-1337989.3,5363613.4,3171870.8,10.0.0.4,294.6,96.1
38900,UAV_04,RELAY,UAV,-1339397.1,5364231.9,3170241.4,10.0.0.5,13.1,96.1
38900,UAV_05,RELAY,UAV,-1335833.4,5364047.5,3172044.6,10.0.0.6,226.6,96.1
39000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
39000,UAV_01,RELAY,UAV,-1337564.9,5364427.5,3170680.5,10.0.0.2,319.0,96.1
39000,UAV_02,RELAY,UAV,-1337614.9,5365023.6,3169657.7,10.0.0.3,91.9,96.1
39000,UAV_03,RELAY,UAV,-1337987.9,5363613.4,3171871.4,10.0.0.4,294.6,96.1
39000,UAV_04,RELAY,UAV,-1339397.3,5364231.1,3170242.6,10.0.0.5,13.1,96.1
39000,UAV_05,RELAY,UAV,-1335832.4,5364048.2,3172043.7,10.0.0.6,226.6,96.1
39100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
39100,UAV_01,RELAY,UAV,-1337563.8,5364427.1,3170681.5,10.0.0.2,319.0,96.1
39100,UAV_02,RELAY,UAV,-1337616.3,5365023.3,3169657.6,10.0.0.3,91.9,96.1
39100,UAV_03,RELAY,UAV,-1337986.5,5363613.4,3171871.9,10.0.0.4,294.6,96.1
39100,UAV_04,RELAY,UAV,-1339397.4,5364230.3,3170243.9,10.0.0.5,13.1,96.1
39100,UAV_05,RELAY,UAV,-1335831.5,5364049.0,3172042.9,10.0.0.6,226.6,96.1
39200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
39200,UAV_01,RELAY,UAV,-1337562.7,5364426.8,3170682.4,10.0.0.2,317.6,96.1
39200,UAV_02,RELAY,UAV,-1337617.8,5365022.9,3169657.6,10.0.0.3,91.9,96.1
39200,UAV_03,RELAY,UAV,-1337985.1,5363613.5,3171872.5,10.0.0.4,294.6,96.1
39200,UAV_04,RELAY,UAV,-1339397.6,5364229.6,3170245.2,10.0.0.5,13.1,96.1
39200,UAV_05,RELAY,UAV,-1335830.6,5364049.8,3172042.0,10.0.0.6,226.6,96.1
39300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
39300,UAV_01,RELAY,UAV,-1337561.6,5364426.6,3170683.4,10.0.0.2,316.2,96.1
39300,UAV_02,RELAY,UAV,-1337619.2,5365022.6,3169657.6,10.0.0.3,91.9,96.1
39300,UAV_03,RELAY,UAV,-1337983.7,5363613.5,3171873.0,10.0.0.4,294.6,96.1
39300,UAV_04,RELAY,UAV,-1339397.7,5364228.8,3170246.4,10.0.0.5,13.1,96.1
39300,UAV_05,RELAY,UAV,-1335829.6,5364050.5,3172041.1,10.0.0.6,226.6,96.1
39400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
39400,UAV_01,RELAY,UAV,-1337560.4,5364426.3,3170684.3,10.0.0.2,316.2,96.1
39400,UAV_02,RELAY,UAV,-1337620.7,5365022.2,3169657.5,10.0.0.3,91.9,96.1
39400,UAV_03,RELAY,UAV,-1337982.3,5363613.5,3171873.5,10.0.0.4,294.6,96.1
39400,UAV_04,RELAY,UAV,-1339397.9,5364228.0,3170247.7,10.0.0.5,13.1,96.1
39400,UAV_05,RELAY,UAV,-1335828.7,5364051.3,3172040.2,10.0.0.6,226.6,96.1
39500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
39500,UAV_01,RELAY,UAV,-1337559.3,5364426.0,3170685.3,10.0.0.2,314.9,96.0
39500,UAV_02,RELAY,UAV,-1337622.2,5365021.9,3169657.5,10.0.0.3,91.9,96.0
39500,UAV_03,RELAY,UAV,-1337980.9,5363613.5,3171874.1,10.0.0.4,294.6,96.0
39500,UAV_04,RELAY,UAV,-1339398.0,5364227.2,3170249.0,10.0.0.5,13.1,96.0
39500,UAV_05,RELAY,UAV,-1335827.7,5364052.1,3172039.3,10.0.0.6,226.6,96.0
39600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
39600,UAV_01,RELAY,UAV,-1337558.1,5364425.8,3170686.2,10.0.0.2,313.5,96.0
39600,UAV_02,RELAY,UAV,-1337623.6,5365021.6,3169657.4,10.0.0.3,91.9,96.0
39600,UAV_03,RELAY,UAV,-1337979.5,5363613.6,3171874.6,10.0.0.4,294.6,96.0
39600,UAV_04,RELAY,UAV,-1339398.2,5364226.4,3170250.2,10.0.0.5,13.1,96.0
39600,UAV_05,RELAY,UAV,-1335826.8,5364052.8,3172038.4,10.0.0.6,226.6,96.0
